"","item_id","language","form","form_type","item_kind","category","item_definition","english_gloss","uni_lemma","lexical_category","complexity_category"
"936","item_348","Spanish (Mexican)","WS","WS","word","people","abuelo","grandfather","grandpa","other",NA
"937","item_349","Spanish (Mexican)","WS","WS","word","people","amiga","female friend","friend","other",NA
"938","item_350","Spanish (Mexican)","WS","WS","word","people","amigo","male friend","friend","other",NA
"939","item_351","Spanish (Mexican)","WS","WS","word","people","bebé","baby","baby","other",NA
"940","item_352","Spanish (Mexican)","WS","WS","word","people","cura","cure","priest","other",NA
"941","item_353","Spanish (Mexican)","WS","WS","word","people","doctor","doctor","doctor","other",NA
"942","item_354","Spanish (Mexican)","WS","WS","word","people","enfermera","nurse","nurse","other",NA
"943","item_355","Spanish (Mexican)","WS","WS","word","people","familia","family","family","other",NA
"944","item_356","Spanish (Mexican)","WS","WS","word","people","hermana","sister","sister","other",NA
"945","item_357","Spanish (Mexican)","WS","WS","word","people","hermano","brother","brother","other",NA
"946","item_358","Spanish (Mexican)","WS","WS","word","people","madrina","godmother","godmother","other",NA
"947","item_359","Spanish (Mexican)","WS","WS","word","people","maestra","teacher","teacher","other",NA
"948","item_360","Spanish (Mexican)","WS","WS","word","people","mamá","mommy","mommy","other",NA
"949","item_361","Spanish (Mexican)","WS","WS","word","people","nana","babysitter","babysitter","other",NA
"950","item_362","Spanish (Mexican)","WS","WS","word","people","niña","girl","girl","other",NA
"951","item_363","Spanish (Mexican)","WS","WS","word","people","niño","boy","boy","other",NA
"952","item_364","Spanish (Mexican)","WS","WS","word","people","(nombre del niño/a)","child's own name","child's own name","other",NA
"953","item_365","Spanish (Mexican)","WS","WS","word","people","padrino","godfather","godfather","other",NA
"954","item_366","Spanish (Mexican)","WS","WS","word","people","papá","daddy","daddy","other",NA
"955","item_367","Spanish (Mexican)","WS","WS","word","people","payaso","clown","clown","other",NA
"956","item_368","Spanish (Mexican)","WS","WS","word","people","persona","person","person","other",NA
"957","item_369","Spanish (Mexican)","WS","WS","word","people","policía","police","police","other",NA
"958","item_370","Spanish (Mexican)","WS","WS","word","people","prima","female cousin","cousin","other",NA
"959","item_371","Spanish (Mexican)","WS","WS","word","people","primo","male cousin","cousin","other",NA
"960","item_372","Spanish (Mexican)","WS","WS","word","people","señor","man","man","other",NA
"961","item_373","Spanish (Mexican)","WS","WS","word","people","señora","woman","woman","other",NA
"962","item_374","Spanish (Mexican)","WS","WS","word","people","tía","aunt","aunt","other",NA
"963","item_375","Spanish (Mexican)","WS","WS","word","people","tío","uncle","uncle","other",NA
"964","item_376","Spanish (Mexican)","WS","WS","word","games_routines","acerrín","sawdust (game)","kid's song","other",NA
"965","item_377","Spanish (Mexican)","WS","WS","word","games_routines","adíos/byebye","bye bye","bye","other",NA
"966","item_378","Spanish (Mexican)","WS","WS","word","games_routines","ahí te voy","I'm going there",NA,"other",NA
"967","item_379","Spanish (Mexican)","WS","WS","word","games_routines","al agua patos...","ducks to water",NA,"other",NA
"968","item_380","Spanish (Mexican)","WS","WS","word","games_routines","a ver...","let's see",NA,"other",NA
"969","item_381","Spanish (Mexican)","WS","WS","word","games_routines","besitos","little kisses","kiss","other",NA
"970","item_382","Spanish (Mexican)","WS","WS","word","games_routines","bravo","brave","bravo","other",NA
"971","item_383","Spanish (Mexican)","WS","WS","word","games_routines","buenos días","good day","good morning","other",NA
"972","item_384","Spanish (Mexican)","WS","WS","word","games_routines","buenas noches","good night","good night","other",NA
"973","item_385","Spanish (Mexican)","WS","WS","word","games_routines","cosquillitas","tickles","tickle","other",NA
"974","item_386","Spanish (Mexican)","WS","WS","word","games_routines","gracias","thank you","thank you","other",NA
"975","item_387","Spanish (Mexican)","WS","WS","word","games_routines","hola","hi","hi","other",NA
"976","item_388","Spanish (Mexican)","WS","WS","word","games_routines","manos arriba","hands up","hands up","other",NA
"977","item_389","Spanish (Mexican)","WS","WS","word","games_routines","ojitos","eyes","look at me","other",NA
"978","item_390","Spanish (Mexican)","WS","WS","word","games_routines","okay","okay",NA,"other",NA
"979","item_391","Spanish (Mexican)","WS","WS","word","games_routines","pon pon tata","Pon pon tata (song)",NA,"other",NA
"980","item_392","Spanish (Mexican)","WS","WS","word","games_routines","por favor","please","please","other",NA
"981","item_393","Spanish (Mexican)","WS","WS","word","games_routines","salud","bless you","bless you","other",NA
"982","item_394","Spanish (Mexican)","WS","WS","word","games_routines","shhh","shhh","shh","other",NA
"983","item_395","Spanish (Mexican)","WS","WS","word","games_routines","siesta","nap","nap","other",NA
"984","item_396","Spanish (Mexican)","WS","WS","word","games_routines","tengo manita","I have a little hand (song)","have hands","other",NA
"985","item_397","Spanish (Mexican)","WS","WS","word","games_routines","te voy a pegar...","I'm going to hit you","hit","other",NA
"986","item_398","Spanish (Mexican)","WS","WS","word","games_routines","tortillitas","Tortillitas for Mommy (song)","pattycake","other",NA
"987","item_399","Spanish (Mexican)","WS","WS","word","games_routines","uno dos tres...","one two three","one two three","other",NA
"988","item_400","Spanish (Mexican)","WS","WS","word","games_routines","vámonos","let's go","leave","other",NA
"989","item_401","Spanish (Mexican)","WS","WS","word","action_words","ir(se)","go to","go","predicates",NA
"990","item_402","Spanish (Mexican)","WS","WS","word","action_words","jalar","pull","pull","predicates",NA
"991","item_403","Spanish (Mexican)","WS","WS","word","action_words","jugar","to play","play","predicates",NA
"992","item_404","Spanish (Mexican)","WS","WS","word","action_words","juntar","put together","build","predicates",NA
"993","item_405","Spanish (Mexican)","WS","WS","word","action_words","lastimar(se)","to hurt","hurt (action)","predicates",NA
"994","item_406","Spanish (Mexican)","WS","WS","word","action_words","lavar(se)","wash","wash","predicates",NA
"995","item_407","Spanish (Mexican)","WS","WS","word","action_words","leer","read","read","predicates",NA
"996","item_408","Spanish (Mexican)","WS","WS","word","action_words","levantar(se)","lift","stand","predicates",NA
"997","item_409","Spanish (Mexican)","WS","WS","word","action_words","llevar(se)","carry","take","predicates",NA
"998","item_410","Spanish (Mexican)","WS","WS","word","action_words","llorar","mourn","cry","predicates",NA
"999","item_411","Spanish (Mexican)","WS","WS","word","action_words","llover","to rain","rain","predicates",NA
"1000","item_412","Spanish (Mexican)","WS","WS","word","action_words","meter(se)","get into","put","predicates",NA
"1001","item_413","Spanish (Mexican)","WS","WS","word","action_words","mirar","to see","look","predicates",NA
"1002","item_414","Spanish (Mexican)","WS","WS","word","action_words","morder","to bite","bite","predicates",NA
"1003","item_415","Spanish (Mexican)","WS","WS","word","action_words","nadar","to swim","swim","predicates",NA
"1004","item_416","Spanish (Mexican)","WS","WS","word","action_words","oír","hear","hear","predicates",NA
"1005","item_417","Spanish (Mexican)","WS","WS","word","action_words","parar(se)","to stop","stand","predicates",NA
"1006","item_418","Spanish (Mexican)","WS","WS","word","action_words","patear","to kick","kick","predicates",NA
"1007","item_419","Spanish (Mexican)","WS","WS","word","action_words","patinar","to skate","skate (action)","predicates",NA
"1008","item_420","Spanish (Mexican)","WS","WS","word","action_words","pegar(se)","to hit","hit","predicates",NA
"1009","item_421","Spanish (Mexican)","WS","WS","word","action_words","peinar(se)","to comb","comb (action)","predicates",NA
"1010","item_422","Spanish (Mexican)","WS","WS","word","action_words","pensar","to think","think","predicates",NA
"1011","item_423","Spanish (Mexican)","WS","WS","word","action_words","perder","to waste","miss","predicates",NA
"1012","item_424","Spanish (Mexican)","WS","WS","word","action_words","pintar","to paint","paint (action)","predicates",NA
"1013","item_425","Spanish (Mexican)","WS","WS","word","action_words","platicar","talk","talk","predicates",NA
"1014","item_426","Spanish (Mexican)","WS","WS","word","action_words","poder","be able to","can (auxiliary)","predicates",NA
"1015","item_427","Spanish (Mexican)","WS","WS","word","action_words","poner(se)","put on","put","predicates",NA
"1016","item_428","Spanish (Mexican)","WS","WS","word","action_words","prender","switch on","turn on","predicates",NA
"1017","item_429","Spanish (Mexican)","WS","WS","word","action_words","quedar(se)","stay","stay","predicates",NA
"1018","item_430","Spanish (Mexican)","WS","WS","word","action_words","quemar(se)","burn down","burn","predicates",NA
"1019","item_431","Spanish (Mexican)","WS","WS","word","action_words","querer","want to","want","predicates",NA
"1020","item_432","Spanish (Mexican)","WS","WS","word","action_words","quitar(se)","take off","remove","predicates",NA
"1021","item_433","Spanish (Mexican)","WS","WS","word","action_words","regalar","give away","give","predicates",NA
"1022","item_434","Spanish (Mexican)","WS","WS","word","action_words","romper","to break","break","predicates",NA
"1023","item_435","Spanish (Mexican)","WS","WS","word","action_words","saber","to know","know","predicates",NA
"1024","item_436","Spanish (Mexican)","WS","WS","word","action_words","sacar","put off","take","predicates",NA
"1025","item_437","Spanish (Mexican)","WS","WS","word","action_words","salir(se)","going out","leave","predicates",NA
"1026","item_438","Spanish (Mexican)","WS","WS","word","action_words","saltar","to jump","jump","predicates",NA
"1027","item_439","Spanish (Mexican)","WS","WS","word","action_words","saludar","to greet","greet","predicates",NA
"1028","item_440","Spanish (Mexican)","WS","WS","word","action_words","sentar(se)","sit","sit","predicates",NA
"1029","item_441","Spanish (Mexican)","WS","WS","word","action_words","soplar","to blow","blow","predicates",NA
"1030","item_442","Spanish (Mexican)","WS","WS","word","action_words","subir(se)","to go up","climb","predicates",NA
"1031","item_443","Spanish (Mexican)","WS","WS","word","action_words","tapar","to cover","cover (action)","predicates",NA
"1032","item_444","Spanish (Mexican)","WS","WS","word","action_words","tener","to have","have","predicates",NA
"1033","item_445","Spanish (Mexican)","WS","WS","word","action_words","terminar","to finish","finish","predicates",NA
"1034","item_446","Spanish (Mexican)","WS","WS","word","action_words","tirar","to throw","throw","predicates",NA
"1035","item_447","Spanish (Mexican)","WS","WS","word","action_words","tocar","to touch","touch","predicates",NA
"1036","item_448","Spanish (Mexican)","WS","WS","word","action_words","tomar(se)","to take","take","predicates",NA
"1037","item_449","Spanish (Mexican)","WS","WS","word","action_words","traer(se)","to bring","bring","predicates",NA
"1038","item_450","Spanish (Mexican)","WS","WS","word","action_words","venir(se)","to come","come","predicates",NA
"1039","item_451","Spanish (Mexican)","WS","WS","word","action_words","ver(se)","to see","see","predicates",NA
"1040","item_452","Spanish (Mexican)","WS","WS","word","action_words","acabar","to finish","finish","predicates",NA
"1041","item_453","Spanish (Mexican)","WS","WS","word","action_words","acompañar","to join","accompany","predicates",NA
"1042","item_454","Spanish (Mexican)","WS","WS","word","action_words","acostar(se)","lay down","lie down","predicates",NA
"1043","item_455","Spanish (Mexican)","WS","WS","word","action_words","agarrar","to grab","hold","predicates",NA
"1044","item_456","Spanish (Mexican)","WS","WS","word","action_words","almorzar","to launch","lunch (action)","predicates",NA
"1045","item_457","Spanish (Mexican)","WS","WS","word","action_words","amarrar(se)","to tie up","tie (action)","predicates",NA
"1046","item_458","Spanish (Mexican)","WS","WS","word","action_words","andar","walk","walk","predicates",NA
"1047","item_459","Spanish (Mexican)","WS","WS","word","action_words","apagar","to turn off","turn off","predicates",NA
"1048","item_460","Spanish (Mexican)","WS","WS","word","action_words","apurar(se)","hurry","hurry","predicates",NA
"1049","item_461","Spanish (Mexican)","WS","WS","word","action_words","arreglar(se)","to fix","fix","predicates",NA
"1050","item_462","Spanish (Mexican)","WS","WS","word","action_words","asustar(se)","to frighten","scared","predicates",NA
"1051","item_463","Spanish (Mexican)","WS","WS","word","action_words","aventar","to blow","throw","predicates",NA
"1052","item_464","Spanish (Mexican)","WS","WS","word","action_words","ayudar","to help","help","predicates",NA
"1053","item_465","Spanish (Mexican)","WS","WS","word","action_words","bailar","to dance","dance","predicates",NA
"1054","item_466","Spanish (Mexican)","WS","WS","word","action_words","bajar(se)","to come down","lower (action)","predicates",NA
"1055","item_467","Spanish (Mexican)","WS","WS","word","action_words","barrer","to sweep","sweep","predicates",NA
"1056","item_468","Spanish (Mexican)","WS","WS","word","action_words","besar","to kiss","kiss","predicates",NA
"1057","item_469","Spanish (Mexican)","WS","WS","word","action_words","brincar","to hop","jump","predicates",NA
"1058","item_470","Spanish (Mexican)","WS","WS","word","action_words","buscar","search for","watch (action)","predicates",NA
"1059","item_471","Spanish (Mexican)","WS","WS","word","action_words","caber","to fit","fit","predicates",NA
"1060","item_472","Spanish (Mexican)","WS","WS","word","action_words","caer(se)","to fall","fall","predicates",NA
"1061","item_473","Spanish (Mexican)","WS","WS","word","action_words","callar(se)","shut up","quiet (action)","predicates",NA
"1062","item_474","Spanish (Mexican)","WS","WS","word","action_words","caminar","walk","walk","predicates",NA
"1063","item_475","Spanish (Mexican)","WS","WS","word","action_words","cantar","to sing","sing","predicates",NA
"1064","item_476","Spanish (Mexican)","WS","WS","word","action_words","cargar","to load","carry","predicates",NA
"1065","item_477","Spanish (Mexican)","WS","WS","word","action_words","cenar","to have dinner","dine","predicates",NA
"1066","item_478","Spanish (Mexican)","WS","WS","word","action_words","cerrar","to close","close","predicates",NA
"1067","item_479","Spanish (Mexican)","WS","WS","word","action_words","cocinar","to cook","cook","predicates",NA
